Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-104143,2022-09-23,2022-09-28,Standard Class,CUST-4798,Customer 131,Home Office,United States,Houston,California,70556,West,PROD-7299,Technology,Machines,Product 323,913.16,7,0.05,141.2
ORD-104144,2023-08-28,2023-09-04,First Class,CUST-4252,Customer 60,Consumer,United States,New York City,Texas,19970,South,PROD-3511,Technology,Machines,Product 92,920.31,5,0.1,126.69
ORD-104145,2023-03-18,2023-03-21,Standard Class,CUST-9071,Customer 219,Home Office,United States,Chicago,California,79904,Central,PROD-1837,Technology,Machines,Product 17,209.65,2,0.0,50.36
ORD-104146,2022-04-21,2022-04-24,First Class,CUST-6725,Customer 434,Corporate,United States,Miami,California,93332,West,PROD-9878,Furniture,Furnishings,Product 411,597.11,6,0.0,77.73
ORD-104147,2023-04-06,2023-04-10,First Class,CUST-3285,Customer 584,Corporate,United States,Miami,Florida,71808,East,PROD-7750,Office Supplies,Binders,Product 106,245.52,8,0.2,-25.02
ORD-104148,2022-12-13,2022-12-17,First Class,CUST-1985,Customer 201,Consumer,United States,New York City,Texas,65090,Central,PROD-8383,Furniture,Chairs,Product 45,442.84,3,0.05,30.51
ORD-104149,2024-04-19,2024-04-22,Same Day,CUST-7246,Customer 447,Corporate,United States,Chicago,Illinois,22891,East,PROD-5675,Furniture,Furnishings,Product 431,145.2,5,0.1,18.91
ORD-104150,2021-07-01,2021-07-05,First Class,CUST-5108,Customer 601,Home Office,United States,Miami,Florida,76110,East,PROD-1068,Office Supplies,Storage,Product 370,696.09,2,0.0,126.66
ORD-104151,2024-10-31,2024-11-03,Same Day,CUST-3831,Customer 358,Consumer,United States,Miami,California,51748,West,PROD-2558,Office Supplies,Binders,Product 418,591.33,1,0.2,21.19
ORD-104152,2024-08-08,2024-08-12,First Class,CUST-4523,Customer 908,Consumer,United States,New York City,Illinois,60846,West,PROD-8676,Office Supplies,Paper,Product 264,396.22,8,0.1,33.57
ORD-104153,2021-02-05,2021-02-10,Standard Class,CUST-1746,Customer 319,Corporate,United States,New York City,Illinois,24551,Central,PROD-2431,Office Supplies,Paper,Product 381,657.41,1,0.0,44.83
ORD-104154,2021-11-09,2021-11-14,Same Day,CUST-1419,Customer 426,Home Office,United States,Miami,California,40477,East,PROD-1153,Office Supplies,Binders,Product 352,94.62,6,0.0,4.94
ORD-104155,2023-01-20,2023-01-23,First Class,CUST-9305,Customer 946,Consumer,United States,Miami,Illinois,29122,East,PROD-8078,Furniture,Tables,Product 333,260.6,9,0.2,-37.93
ORD-104156,2021-10-25,2021-10-26,Second Class,CUST-6900,Customer 187,Corporate,United States,Los Angeles,Illinois,29660,South,PROD-5322,Office Supplies,Accessories,Product 227,279.9,7,0.1,47.17
ORD-104157,2024-09-26,2024-09-27,Second Class,CUST-3692,Customer 53,Consumer,United States,Houston,California,64428,South,PROD-1670,Technology,Phones,Product 329,337.53,7,0.05,9.7
ORD-104158,2023-07-02,2023-07-08,First Class,CUST-9913,Customer 506,Consumer,United States,Los Angeles,Florida,48766,West,PROD-7010,Office Supplies,Binders,Product 144,566.07,10,0.05,140.6
ORD-104159,2023-07-21,2023-07-27,Second Class,CUST-6425,Customer 98,Corporate,United States,Los Angeles,Florida,56304,West,PROD-9161,Furniture,Chairs,Product 290,395.31,3,0.05,95.43
ORD-104160,2022-11-18,2022-11-25,Same Day,CUST-9644,Customer 301,Corporate,United States,Miami,Texas,64802,Central,PROD-3625,Office Supplies,Storage,Product 59,933.11,4,0.2,76.47
ORD-104161,2024-01-17,2024-01-24,Same Day,CUST-2973,Customer 36,Consumer,United States,Chicago,Illinois,84767,East,PROD-2000,Technology,Phones,Product 274,688.16,6,0.05,134.44
ORD-104162,2023-07-08,2023-07-10,Standard Class,CUST-4482,Customer 661,Corporate,United States,Houston,Texas,90057,East,PROD-9235,Technology,Copiers,Product 45,946.62,3,0.0,227.98
ORD-104163,2024-07-22,2024-07-27,Same Day,CUST-7823,Customer 796,Corporate,United States,Miami,Texas,91639,East,PROD-9928,Furniture,Tables,Product 190,774.04,10,0.05,96.85
ORD-104164,2022-01-30,2022-02-03,First Class,CUST-1680,Customer 765,Home Office,United States,Houston,California,18587,South,PROD-1039,Office Supplies,Paper,Product 307,645.98,2,0.1,-4.84
ORD-104165,2022-09-17,2022-09-24,Second Class,CUST-4007,Customer 866,Consumer,United States,Chicago,Texas,48117,South,PROD-9863,Furniture,Chairs,Product 80,770.93,7,0.05,37.91
ORD-104166,2022-05-08,2022-05-14,First Class,CUST-3994,Customer 962,Home Office,United States,Chicago,Texas,41190,South,PROD-3079,Office Supplies,Storage,Product 49,141.29,9,0.2,4.79
ORD-104167,2023-09-06,2023-09-11,Same Day,CUST-1553,Customer 644,Home Office,United States,New York City,Texas,57455,Central,PROD-7539,Technology,Copiers,Product 381,665.05,10,0.05,150.51
ORD-104168,2022-05-08,2022-05-11,First Class,CUST-4610,Customer 282,Corporate,United States,New York City,California,58613,Central,PROD-6586,Technology,Machines,Product 35,652.07,9,0.2,-91.29
ORD-104169,2023-09-23,2023-09-28,Second Class,CUST-2504,Customer 962,Consumer,United States,Los Angeles,Texas,85852,South,PROD-8911,Furniture,Bookcases,Product 407,235.7,2,0.2,-16.85
ORD-104170,2024-10-14,2024-10-18,First Class,CUST-4868,Customer 988,Consumer,United States,New York City,California,77152,Central,PROD-4792,Technology,Machines,Product 27,428.49,3,0.05,40.42
ORD-104171,2023-06-23,2023-06-27,Same Day,CUST-1947,Customer 407,Home Office,United States,Houston,Texas,38937,South,PROD-1590,Technology,Machines,Product 313,419.98,7,0.2,38.62
ORD-104172,2024-09-05,2024-09-11,Second Class,CUST-2867,Customer 610,Home Office,United States,Chicago,Texas,59055,East,PROD-4635,Furniture,Tables,Product 183,687.45,9,0.1,125.12
ORD-104173,2021-06-13,2021-06-18,First Class,CUST-3697,Customer 964,Home Office,United States,Houston,New York,45212,East,PROD-4574,Furniture,Bookcases,Product 275,191.83,1,0.2,-6.54
ORD-104174,2024-07-29,2024-07-31,Same Day,CUST-3856,Customer 672,Consumer,United States,Chicago,New York,90540,West,PROD-6687,Furniture,Tables,Product 478,875.29,8,0.05,109.92
ORD-104175,2023-06-13,2023-06-20,Second Class,CUST-2100,Customer 580,Home Office,United States,Miami,New York,91906,West,PROD-6983,Technology,Accessories,Product 88,585.2,7,0.1,46.73
ORD-104176,2022-02-09,2022-02-14,Second Class,CUST-9463,Customer 523,Consumer,United States,Houston,California,11581,East,PROD-4866,Office Supplies,Storage,Product 103,106.76,10,0.2,-6.09
ORD-104177,2023-07-18,2023-07-24,Second Class,CUST-8380,Customer 548,Corporate,United States,Houston,California,40619,South,PROD-7831,Office Supplies,Paper,Product 283,679.58,1,0.05,113.13
ORD-104178,2021-02-08,2021-02-12,Same Day,CUST-9750,Customer 269,Home Office,United States,New York City,Texas,70453,South,PROD-6544,Furniture,Chairs,Product 344,455.56,6,0.05,82.68
ORD-104179,2021-05-03,2021-05-06,Standard Class,CUST-8592,Customer 676,Corporate,United States,Los Angeles,Illinois,19111,East,PROD-1422,Office Supplies,Storage,Product 334,141.97,8,0.0,24.26
ORD-104180,2022-12-31,2023-01-06,First Class,CUST-4927,Customer 724,Home Office,United States,Houston,Illinois,45834,East,PROD-7871,Technology,Machines,Product 499,412.74,10,0.05,5.38
ORD-104181,2021-03-23,2021-03-28,Same Day,CUST-4053,Customer 1000,Corporate,United States,Los Angeles,Florida,11154,West,PROD-9968,Furniture,Bookcases,Product 85,121.61,10,0.1,1.18
ORD-104182,2023-12-21,2023-12-23,Standard Class,CUST-9265,Customer 779,Home Office,United States,Miami,Texas,98690,Central,PROD-3289,Office Supplies,Binders,Product 249,668.53,6,0.1,97.83
ORD-104183,2024-11-13,2024-11-14,Standard Class,CUST-8578,Customer 582,Home Office,United States,New York City,Illinois,68411,South,PROD-7810,Office Supplies,Accessories,Product 441,231.14,2,0.1,3.75
ORD-104184,2022-05-10,2022-05-12,First Class,CUST-5891,Customer 153,Home Office,United States,Miami,New York,15453,South,PROD-7832,Technology,Accessories,Product 225,806.23,9,0.1,21.58
ORD-104185,2024-05-28,2024-06-04,Second Class,CUST-4792,Customer 672,Consumer,United States,Los Angeles,Florida,57563,Central,PROD-7558,Furniture,Bookcases,Product 469,566.93,6,0.05,45.56
ORD-104186,2022-08-27,2022-08-28,Standard Class,CUST-9719,Customer 910,Corporate,United States,Los Angeles,Florida,84507,West,PROD-3206,Technology,Copiers,Product 205,434.69,7,0.1,40.42
ORD-104187,2023-06-07,2023-06-08,Second Class,CUST-9876,Customer 129,Corporate,United States,Houston,Florida,67865,South,PROD-9623,Office Supplies,Binders,Product 113,332.0,2,0.1,37.32
ORD-104188,2022-04-04,2022-04-08,Same Day,CUST-2361,Customer 152,Consumer,United States,New York City,New York,26465,South,PROD-3829,Furniture,Chairs,Product 162,701.52,7,0.1,-25.12
ORD-104189,2021-01-07,2021-01-12,Standard Class,CUST-9491,Customer 708,Corporate,United States,Los Angeles,Illinois,98400,East,PROD-6441,Technology,Machines,Product 143,308.74,3,0.0,69.9
ORD-104190,2024-01-08,2024-01-13,Same Day,CUST-7596,Customer 889,Consumer,United States,New York City,Texas,65785,West,PROD-9179,Office Supplies,Storage,Product 235,963.23,6,0.1,36.23
ORD-104191,2024-07-19,2024-07-22,Same Day,CUST-7380,Customer 326,Home Office,United States,New York City,California,23650,Central,PROD-4884,Office Supplies,Paper,Product 331,410.56,4,0.2,-23.09
ORD-104192,2021-03-23,2021-03-30,Same Day,CUST-8894,Customer 694,Consumer,United States,Houston,Texas,72127,West,PROD-2153,Technology,Copiers,Product 271,819.61,1,0.05,136.26
ORD-104193,2023-05-25,2023-05-31,First Class,CUST-3890,Customer 465,Consumer,United States,Chicago,Illinois,72843,East,PROD-4115,Office Supplies,Binders,Product 261,237.65,8,0.0,62.58
ORD-104194,2023-07-13,2023-07-18,Same Day,CUST-5677,Customer 30,Corporate,United States,Miami,Florida,77848,West,PROD-3444,Technology,Phones,Product 422,531.37,10,0.2,17.26
ORD-104195,2022-01-20,2022-01-21,Same Day,CUST-2816,Customer 69,Home Office,United States,Miami,Illinois,90510,South,PROD-9568,Technology,Copiers,Product 65,771.43,4,0.1,61.65
ORD-104196,2024-08-21,2024-08-23,Second Class,CUST-4942,Customer 648,Consumer,United States,New York City,New York,92058,South,PROD-1699,Office Supplies,Accessories,Product 311,327.37,1,0.0,53.18
ORD-104197,2024-08-25,2024-09-01,Same Day,CUST-7189,Customer 527,Home Office,United States,Chicago,New York,90864,East,PROD-2417,Office Supplies,Storage,Product 215,193.59,2,0.0,47.7
ORD-104198,2024-01-31,2024-02-03,Second Class,CUST-6041,Customer 398,Corporate,United States,New York City,New York,83861,East,PROD-1788,Office Supplies,Binders,Product 141,433.35,8,0.0,76.48
ORD-104199,2024-11-01,2024-11-06,Standard Class,CUST-1699,Customer 550,Corporate,United States,Los Angeles,Florida,57358,South,PROD-4536,Technology,Copiers,Product 104,377.16,8,0.2,-55.41
ORD-104200,2021-07-14,2021-07-20,First Class,CUST-4223,Customer 908,Home Office,United States,New York City,California,86062,East,PROD-2156,Furniture,Furnishings,Product 359,304.74,8,0.2,30.13
ORD-104201,2024-12-12,2024-12-17,First Class,CUST-3313,Customer 785,Home Office,United States,Houston,California,65233,West,PROD-1799,Technology,Accessories,Product 236,442.21,6,0.1,28.12
ORD-104202,2024-02-23,2024-02-28,Second Class,CUST-2191,Customer 874,Consumer,United States,New York City,California,81079,East,PROD-4477,Office Supplies,Paper,Product 429,628.72,6,0.05,141.69
ORD-104203,2024-07-11,2024-07-17,Same Day,CUST-1679,Customer 921,Consumer,United States,New York City,Texas,65918,Central,PROD-6292,Office Supplies,Binders,Product 100,327.16,8,0.2,-46.2
ORD-104204,2023-03-30,2023-04-02,Same Day,CUST-3802,Customer 446,Corporate,United States,Chicago,Texas,34361,East,PROD-4476,Furniture,Furnishings,Product 238,770.37,10,0.2,-41.27
ORD-104205,2024-03-09,2024-03-10,Second Class,CUST-9617,Customer 102,Corporate,United States,Los Angeles,California,63607,East,PROD-2830,Furniture,Chairs,Product 280,145.92,7,0.05,15.79
ORD-104206,2024-06-09,2024-06-16,Same Day,CUST-9138,Customer 891,Corporate,United States,Miami,California,80881,South,PROD-6944,Office Supplies,Storage,Product 458,171.9,8,0.05,17.69
ORD-104207,2021-09-13,2021-09-18,Standard Class,CUST-1050,Customer 899,Corporate,United States,Houston,Illinois,11578,Central,PROD-9490,Furniture,Chairs,Product 246,524.34,9,0.0,98.4
ORD-104208,2023-04-12,2023-04-17,Standard Class,CUST-7531,Customer 335,Consumer,United States,New York City,Texas,86819,Central,PROD-7775,Office Supplies,Accessories,Product 12,538.05,9,0.2,49.59
ORD-104209,2022-03-20,2022-03-21,Standard Class,CUST-5931,Customer 372,Consumer,United States,Los Angeles,California,90710,Central,PROD-8992,Technology,Phones,Product 382,348.11,1,0.0,35.57
ORD-104210,2021-11-03,2021-11-08,Standard Class,CUST-1300,Customer 718,Corporate,United States,Miami,Texas,54389,West,PROD-5816,Office Supplies,Storage,Product 316,473.71,9,0.05,7.4
ORD-104211,2023-01-13,2023-01-15,Same Day,CUST-8065,Customer 621,Home Office,United States,New York City,Texas,97194,South,PROD-1786,Office Supplies,Binders,Product 330,837.07,3,0.0,136.67
ORD-104212,2021-12-29,2022-01-01,First Class,CUST-1798,Customer 490,Consumer,United States,Los Angeles,Texas,72617,South,PROD-2267,Technology,Accessories,Product 320,642.41,7,0.2,-2.98
ORD-104213,2023-04-28,2023-04-29,Second Class,CUST-5834,Customer 266,Consumer,United States,Chicago,Illinois,79886,Central,PROD-4690,Office Supplies,Binders,Product 110,807.95,9,0.1,36.86
ORD-104214,2021-05-13,2021-05-19,Second Class,CUST-1433,Customer 610,Consumer,United States,Miami,Florida,88446,Central,PROD-5039,Office Supplies,Binders,Product 465,523.11,1,0.05,53.79
ORD-104215,2024-06-21,2024-06-24,Second Class,CUST-3309,Customer 239,Home Office,United States,Los Angeles,California,80907,East,PROD-1540,Office Supplies,Accessories,Product 295,79.3,3,0.0,18.52
ORD-104216,2024-07-16,2024-07-22,Standard Class,CUST-3596,Customer 484,Corporate,United States,Houston,Texas,42903,South,PROD-3733,Office Supplies,Storage,Product 71,334.73,1,0.05,68.55
ORD-104217,2023-07-06,2023-07-07,Same Day,CUST-8677,Customer 186,Corporate,United States,Miami,Illinois,19459,West,PROD-7608,Furniture,Furnishings,Product 439,578.5,10,0.0,66.57
ORD-104218,2022-03-03,2022-03-08,First Class,CUST-3385,Customer 229,Corporate,United States,New York City,Florida,78973,West,PROD-1200,Office Supplies,Binders,Product 350,877.27,3,0.0,135.17
ORD-104219,2024-12-20,2024-12-26,Standard Class,CUST-4429,Customer 334,Consumer,United States,Houston,California,32101,Central,PROD-3314,Technology,Accessories,Product 227,84.94,1,0.1,5.24
ORD-104220,2023-05-19,2023-05-20,Second Class,CUST-5441,Customer 232,Consumer,United States,Los Angeles,New York,56552,South,PROD-9289,Office Supplies,Storage,Product 10,737.31,9,0.05,88.2
ORD-104221,2024-05-31,2024-06-03,Same Day,CUST-1623,Customer 401,Corporate,United States,Miami,California,48147,East,PROD-7214,Office Supplies,Paper,Product 350,767.84,5,0.0,169.57
ORD-104222,2024-01-04,2024-01-07,Standard Class,CUST-8376,Customer 56,Consumer,United States,Los Angeles,Florida,14146,Central,PROD-9138,Office Supplies,Binders,Product 464,75.42,2,0.2,6.1
ORD-104223,2023-05-27,2023-06-03,First Class,CUST-5241,Customer 353,Corporate,United States,Los Angeles,Illinois,15927,Central,PROD-9847,Furniture,Chairs,Product 21,661.69,6,0.0,140.52
ORD-104224,2022-04-04,2022-04-06,Second Class,CUST-7198,Customer 300,Consumer,United States,New York City,California,75881,West,PROD-2501,Office Supplies,Accessories,Product 319,223.77,3,0.0,15.48
ORD-104225,2022-08-15,2022-08-17,Second Class,CUST-4154,Customer 386,Corporate,United States,Houston,New York,94155,East,PROD-1897,Office Supplies,Binders,Product 418,505.75,4,0.05,107.71
ORD-104226,2024-06-17,2024-06-20,Second Class,CUST-8209,Customer 609,Corporate,United States,Los Angeles,New York,60257,Central,PROD-1552,Office Supplies,Accessories,Product 111,990.03,9,0.05,53.56
ORD-104227,2022-05-24,2022-05-26,Same Day,CUST-9760,Customer 856,Consumer,United States,Houston,Florida,10459,Central,PROD-7361,Furniture,Tables,Product 12,272.88,5,0.05,43.88
ORD-104228,2021-02-16,2021-02-22,Same Day,CUST-2986,Customer 531,Home Office,United States,New York City,Illinois,13751,Central,PROD-9228,Furniture,Bookcases,Product 407,479.21,2,0.2,-22.65
ORD-104229,2021-04-23,2021-04-29,Same Day,CUST-8141,Customer 194,Home Office,United States,New York City,California,42132,East,PROD-7892,Technology,Copiers,Product 248,741.93,9,0.05,165.92
ORD-104230,2022-10-15,2022-10-21,Same Day,CUST-6342,Customer 369,Home Office,United States,Los Angeles,Illinois,57010,West,PROD-9018,Technology,Machines,Product 321,179.95,7,0.2,-21.36
ORD-104231,2023-08-01,2023-08-05,Standard Class,CUST-8729,Customer 222,Consumer,United States,Los Angeles,California,35272,East,PROD-6331,Furniture,Chairs,Product 286,927.8,8,0.1,102.14
ORD-104232,2021-04-01,2021-04-05,Standard Class,CUST-7749,Customer 181,Home Office,United States,Chicago,Texas,24529,West,PROD-6560,Furniture,Bookcases,Product 41,987.08,7,0.05,51.98
ORD-104233,2024-01-13,2024-01-20,Same Day,CUST-6823,Customer 841,Corporate,United States,Chicago,California,96171,East,PROD-1117,Technology,Copiers,Product 52,933.09,4,0.05,62.62
ORD-104234,2021-06-14,2021-06-16,First Class,CUST-9308,Customer 202,Consumer,United States,Miami,Florida,53185,South,PROD-5190,Furniture,Chairs,Product 163,219.4,5,0.05,24.88
ORD-104235,2023-12-04,2023-12-10,First Class,CUST-5081,Customer 845,Consumer,United States,Miami,New York,91248,South,PROD-1349,Office Supplies,Storage,Product 197,845.93,2,0.1,150.78
ORD-104236,2024-01-18,2024-01-23,Same Day,CUST-2380,Customer 9,Consumer,United States,Miami,Florida,79810,West,PROD-3844,Office Supplies,Binders,Product 459,989.18,3,0.2,68.16
ORD-104237,2021-10-06,2021-10-10,Second Class,CUST-2669,Customer 933,Consumer,United States,Miami,Florida,32318,Central,PROD-6194,Furniture,Furnishings,Product 249,629.36,10,0.0,174.5
ORD-104238,2024-05-17,2024-05-21,Second Class,CUST-1057,Customer 949,Home Office,United States,Los Angeles,Illinois,47534,Central,PROD-1602,Furniture,Furnishings,Product 58,953.21,2,0.1,7.84
ORD-104239,2024-07-27,2024-07-29,Standard Class,CUST-3078,Customer 291,Consumer,United States,Chicago,Florida,52722,Central,PROD-4669,Furniture,Bookcases,Product 293,300.28,3,0.05,2.96
ORD-104240,2023-01-19,2023-01-24,Standard Class,CUST-7987,Customer 756,Corporate,United States,New York City,Texas,79834,Central,PROD-7851,Furniture,Chairs,Product 53,883.59,5,0.1,-31.52
ORD-104241,2022-01-14,2022-01-20,Same Day,CUST-4487,Customer 560,Corporate,United States,Los Angeles,Texas,22435,East,PROD-9640,Office Supplies,Storage,Product 48,582.99,9,0.05,35.57
ORD-104242,2022-04-17,2022-04-24,First Class,CUST-2641,Customer 963,Consumer,United States,Houston,New York,22649,East,PROD-2756,Furniture,Tables,Product 174,816.18,1,0.05,151.45
